method,input_idx,parent_smiles,nearest_fullgraph_rank,nearest_fullgraph_smiles,nearest_distance_proxy,fullgraph_cf_flip,mcs_num_atoms,mcs_num_bonds,deleted_motif_smiles,canonical_motif_smiles,motif_atom_count,motif_bond_count,component_count,valid_motif,failure_reason
gt_fullgraph_greedy,1108,CC(=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc2ccccc2n1,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.5483870967741935,True,11,10,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],14,14,2,True,ok
gt_fullgraph_greedy,1109,CCOP(=O)(OCC)C(C#N)=Cc1cccn1C(C)C,17,CCOP(=O)(OCC)C(C#N)=Cc1ccccc1OC,0.225,True,16,15,CC(C)n,,,,1,False,motif_parse_failed
gt_fullgraph_greedy,1110,CCOP(=O)(OCC)C(C#N)=Cc1cccn1CC(C)C,17,CCOP(=O)(OCC)C(C#N)=Cc1ccccc1OC,0.24390243902439024,True,16,15,CC(C)Cn,,,,1,False,motif_parse_failed
gt_fullgraph_greedy,1111,O=C(NCc1ccc(Cl)cc1)c1cc2sccc2nc1C(F)(F)F,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.5333333333333333,True,11,10,O=CNCc1ccc(Cl)cc1,O=CNCc1ccc(Cl)cc1,11,11,3,True,ok
gt_fullgraph_greedy,1112,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)C(O)C3(O)CCC4C5CCC6=CC(=O)C=CC6(C)C5C(O)CC43C)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.5151515151515151,True,16,16,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)C=O,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)C=O,26,29,2,True,ok
gt_fullgraph_greedy,1113,Cc1ccc2[nH]c3nc(S)nc(O)c3c2c1,8,CC(C)=CCN1CCCn2c(=S)[nH]c3cccc(c32)C1=O,0.358974358974359,True,13,12,C,C,1,0,3,False,motif_too_small
gt_fullgraph_greedy,1114,CCc1ccc(Nc2cc(O)nc(SCc3ccccc3)n2)cc1,9,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc4ccccc4c3)n[nH]2)c(S)cc1Cl,0.6036036036036037,True,11,11,SCc1ccccc1,SCc1ccccc1,8,8,3,True,ok
gt_fullgraph_greedy,1115,CC(=O)OCC1OC(n2cnc3nc(Br)nc(O)c32)C(OC(C)=O)C1OC(C)=O,5,OCC1CC(F)C(n2cnc3c(I)ncnc32)O1,0.42857142857142855,True,14,14,CC(=O)O,CC(=O)O,4,3,5,True,ok
gt_fullgraph_greedy,1116,Cc1cc2c(cc1Cl)Sc1nccn1S2(=O)=O,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.52,True,9,9,nccnS(=O)=O,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,1117,Cc1cc(S(=O)(=O)N2CCNC2=O)c(S)cc1Cl,12,Cc1cc(S(=O)(=O)Nc2nc(=N)n(C)[nH]2)c(S)cc1Cl,0.38461538461538464,True,12,12,O=C1NCCN1,O=C1NCCN1,6,6,1,True,ok
gt_fullgraph_greedy,1118,O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCNC2=O)c(S)cc1Cl,12,Cc1cc(S(=O)(=O)Nc2nc(=N)n(C)[nH]2)c(S)cc1Cl,0.49473684210526314,True,12,12,Nc1ccccc1,Nc1ccccc1,7,7,3,True,ok
gt_fullgraph_greedy,1119,CNn1c(-c2ccc(C)cc2)n[nH]c1=O,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.4594594594594595,True,10,10,CN,CN,2,1,4,True,ok
gt_fullgraph_greedy,1120,O=c1[nH]nc(Cc2ccccc2)n1N=Cc1c(O)ccc2ccccc12,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.5319148936170213,True,11,11,Nn1c(Cc2ccccc2)n[nH]c1=O,Nn1c(Cc2ccccc2)n[nH]c1=O,14,15,2,True,ok
gt_fullgraph_greedy,1121,O=C(NNS(=O)(=O)c1ccccc1)c1csc(NC(=S)NC2CCCCC2)n1,12,Cc1cc(S(=O)(=O)Nc2nc(=N)n(C)[nH]2)c(S)cc1Cl,0.5959595959595959,True,10,10,NC(=O)c1csc(NC(=S)NC2CCCCC2)n1,NC(=O)c1csc(NC(=S)NC2CCCCC2)n1,18,19,1,True,ok
gt_fullgraph_greedy,1122,CCCCNC(=S)Nc1nc(C(=O)NNC(=S)Nc2ccccc2)cs1,1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.7021276595744681,True,7,7,CCCCNC(=S)Nc1nc(C(=O)NNC=S)cs1,CCCCNC(=S)Nc1nc(C(=O)NNC=S)cs1,19,19,1,True,ok
gt_fullgraph_greedy,1123,CC(=O)Oc1c(Cl)cc(C(=CCCC2CCC3(C)C(CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)c2cc(Cl)c(OC(C)=O)c(C(=O)O)c2)cc1C(=O)O.[NaH],3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.4426229508196721,True,25,26,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,28,31,8,True,ok
gt_fullgraph_greedy,1124,CCCC(=O)Oc1c(Cl)cc(C(=CCCC2CCC3(C)C(CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)c2cc(Cl)c(OC(=O)CCC)c(C(=O)O)c2)cc1C(=O)O.[NaH],3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.46596858638743455,True,25,26,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,28,31,8,True,ok
gt_fullgraph_greedy,1125,CCC1(CC=C(C)C)Oc2ccccc2-n2cccc2C1=O,11,O=c1c2ccccc2oc2ccccc12,0.3333333333333333,True,13,13,CC=C(C)C,CC=C(C)C,5,4,4,True,ok
gt_fullgraph_greedy,1126,[N-]=[N+]=NCc1cccc(Nc2cc(O)nc(O)n2)c1,9,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc4ccccc4c3)n[nH]2)c(S)cc1Cl,0.56,True,11,11,CN=[N+]=[N-],CN=[N+]=[N-],4,3,3,True,ok
gt_fullgraph_greedy,1127,CCCc1cc(=O)oc2c3c(cc(OC(C)CC)c12)OC(C)C(C)C3O,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.07692307692307693,True,23,25,C,C,1,0,3,False,motif_too_small
gt_fullgraph_greedy,1128,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cc(Cl)c(OC(=O)C(C)C)c(C(=O)O)c5)c5cc(Cl)c(OC(=O)C(C)C)c(C(=O)O)c5)CCC4(C)C3CCC12C.[NaH],3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.46596858638743455,True,25,26,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,28,31,8,True,ok
gt_fullgraph_greedy,1129,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cc(Cl)c(OC(=O)C(C)(C)C)c(C(=O)O)c5)c5cc(Cl)c(OC(=O)C(C)(C)C)c(C(=O)O)c5)CCC4(C)C3CCC12C.[NaH],3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.47692307692307695,True,25,26,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,28,31,8,True,ok
gt_fullgraph_greedy,1130,O=C(CCc1ccc(O)cc1)NCCc1ccc(O)cc1,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.6585365853658537,True,7,7,CC(=O)NCCc1ccc(O)cc1,CC(=O)NCCc1ccc(O)cc1,13,13,2,True,ok
gt_fullgraph_greedy,1131,O=C(CCc1ccc(O)cc1)NCCc1cccc(O)c1,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.6344086021505376,True,9,8,NC(=O)CCc1ccc(O)cc1,NC(=O)CCc1ccc(O)cc1,12,12,1,True,ok
gt_fullgraph_greedy,1132,CCCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)CC4)OC(C)C(C)C3O,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.26605504587155965,True,19,21,CCC(C)(C)O,CCC(C)(C)O,6,5,3,True,ok
gt_fullgraph_greedy,1133,CCCCC(=O)Oc1c(Cl)cc(C(=CCCC2CCC3(C)C(CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)c2cc(Cl)c(OC(=O)CCCC)c(C(=O)O)c2)cc1C(=O)O.[NaH],3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.47692307692307695,True,25,26,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,28,31,8,True,ok
gt_fullgraph_greedy,1134,CC1SC(c2c(F)cccc2F)n2c1nc1ccccc12,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.11363636363636363,True,18,21,C,C,1,0,3,False,motif_too_small
gt_fullgraph_greedy,1135,CCC1(c2ccc3ccccc3c2)Oc2ccccc2-n2cccc2C1=O,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.375,True,15,15,ccc-nc,,,,4,False,motif_parse_failed
gt_fullgraph_greedy,1136,CN1C(=CC=CC=CC=C2C(=O)c3ccccc3C2=O)C(C)(C)c2ccccc21,11,O=c1c2ccccc2oc2ccccc12,0.5698924731182796,True,10,10,CC=CC=CC=C1N(C)c2ccccc2C1(C)C,CC=CC=CC=C1N(C)c2ccccc2C1(C)C,18,19,2,True,ok
gt_fullgraph_greedy,1137,COC(=O)C(Cc1ccccc1)NP(=O)(OCCC#N)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.452991452991453,True,16,16,COC(=O)C(Cc1ccccc1)NP(=O)OCCC#N,COC(=O)C(Cc1ccccc1)N[PH](=O)OCCC#N,20,20,2,True,ok
gt_fullgraph_greedy,1138,COC(=O)C(Cc1ccccc1)NP(=O)(OC)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.42342342342342343,True,16,16,COC(=O)C(Cc1ccccc1)NP(=O)OC,COC(=O)C(Cc1ccccc1)N[PH](=O)OC,17,17,2,True,ok
gt_fullgraph_greedy,1139,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)(OCCC#N)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4838709677419355,True,16,16,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)OCCC#N,COC(=O)C(Cc1c[nH]c2ccccc12)N[PH](=O)OCCC#N,23,24,2,True,ok
gt_fullgraph_greedy,1140,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)(OC)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4576271186440678,True,16,16,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)OC,COC(=O)C(Cc1c[nH]c2ccccc12)N[PH](=O)OC,20,21,2,True,ok
gt_fullgraph_greedy,1141,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4482758620689655,True,16,16,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)O,COC(=O)C(Cc1c[nH]c2ccccc12)N[PH](=O)O,19,20,2,True,ok
gt_fullgraph_greedy,1142,COC(=O)C(Cc1ccccc1)NP(=O)(O)OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1.N,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.38461538461538464,True,16,16,COC(=O)C(Cc1ccccc1)NP(=O)O,COC(=O)C(Cc1ccccc1)N[PH](=O)O,16,16,2,True,ok
gt_fullgraph_greedy,1143,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)(O)OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1.N,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.42342342342342343,True,16,16,COC(=O)C(Cc1c[nH]c2ccccc12)NP(=O)O,COC(=O)C(Cc1c[nH]c2ccccc12)N[PH](=O)O,19,20,2,True,ok
gt_fullgraph_greedy,1144,O=C1C=CC(=O)N1n1c(-c2ccccc2)n[nH]c1=O,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.5180722891566265,True,10,10,O=C1C=CC(=O)N1,O=C1C=CC(=O)N1,7,7,3,True,ok
gt_fullgraph_greedy,1145,Cc1ccc(-c2n[nH]c(=O)n2N2C(=O)C=CC2=O)cc1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.5294117647058824,True,10,10,O=C1C=CC(=O)N1,O=C1C=CC(=O)N1,7,7,4,True,ok
gt_fullgraph_greedy,1146,Cc1cn(C2CC(N=[N+]=[N-])C(CO[Si](C)(C)C(C)(C)C)O2)c(=O)[nH]c1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.28888888888888886,True,16,16,C[Si](C)C(C)(C)C,C[Si](C)C(C)(C)C,7,6,2,True,ok
gt_fullgraph_greedy,1147,CCNc1ccccc1S(=O)(=O)c1ccccc1[N+](=O)[O-],1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.11904761904761904,True,18,19,CCN,CCN,3,2,1,True,ok
gt_fullgraph_greedy,1148,CNc1ccccc1S(=O)(=O)c1ccccc1Cl,1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.15384615384615385,True,16,17,C,C,1,0,2,False,motif_too_small
gt_fullgraph_greedy,1149,O=C(Nc1cc(C(=O)Nc2cccc(S(=O)(=O)O)c2)cc(C(=O)Nc2cccc(S(=O)(=O)O)c2)c1)c1cccc(C(=O)Nc2cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)c2)c1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7578125,True,15,16,NC(=O)c1cccc(C(=O)Nc2cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)c2)c1,NC(=O)c1cccc(C(=O)Nc2cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)cc(C(=O)Nc3cccc(S(=O)(=O)O)c3)c2)c1,44,47,4,True,ok
gt_fullgraph_greedy,1150,N=C(Nc1ccc(O)cc1)S(=O)(=O)O,17,CCOP(=O)(OCC)C(C#N)=Cc1ccccc1OC,0.5882352941176471,True,7,7,N=C(N)S(=O)(=O)O,N=C(N)S(=O)(=O)O,7,6,1,True,ok
gt_fullgraph_greedy,1151,Cc1ccc(C(=O)Nc2ccc(CP(=O)(O)O)cc2)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(CP(=O)(O)O)cc4)ccc3C)c2)c1.[NaH],6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7316017316017316,True,15,16,Cc1ccc(C(=O)Nc2ccc(CP(=O)(O)O)cc2)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(N)=O)c2)c1,Cc1ccc(C(=O)Nc2ccc(CP(=O)(O)O)cc2)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(N)=O)c2)c1,43,46,4,True,ok
gt_fullgraph_greedy,1152,OC1(c2ccccc2)CSc2ncnn21,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.41333333333333333,True,11,11,CS,CS,2,1,3,True,ok
gt_fullgraph_greedy,1153,CSc1ccn(C2CC(F)C(CO)O2)c(=O)n1,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.2222222222222222,True,14,14,CS,CS,2,1,2,True,ok
gt_fullgraph_greedy,1154,O=S(=O)(c1ccccc1)n1ccc2ccccc21,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.5064935064935064,True,9,10,O=S(=O)c1ccccc1,O=[SH](=O)c1ccccc1,9,9,1,True,ok
gt_fullgraph_greedy,1155,CCc1nc2ccc(N=NN(C)C)cc2[nH]1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.5,True,9,10,CN(C)N=N,CN(C)N=N,5,4,2,True,ok
gt_fullgraph_greedy,1156,CC1N=NC([S-])=NC1=O.[Cl-].[Pt],2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.6842105263157895,True,5,4,N=NC[S-],N=NC[S-],4,3,3,True,ok
gt_fullgraph_greedy,1157,CC1SC(c2c(F)cccc2Cl)n2c1nc1ccccc12,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.11363636363636363,True,18,21,C,C,1,0,3,False,motif_too_small
gt_fullgraph_greedy,1158,CCCc1cc(=O)oc2c3c(cc(OC(C)COC)c12)OC(C)C(C)C3=O,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.05660377358490566,True,24,26,CO,CO,2,1,2,True,ok
gt_fullgraph_greedy,1159,CCCCCCCCC=CCCCCCCC(F)C(=O)O,16,CCCCCCCCCC=C(c1cc(Br)cc(C(=O)O)c1OC)c1cc(Br)cc(C(=O)O)c1OC.N,0.6637168141592921,True,10,9,CCCCCCC(F)C(=O)O,CCCCCCC(F)C(=O)O,11,10,1,True,ok
gt_fullgraph_greedy,1160,COC(=O)C(Cc1ccccc1)NP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-].N,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.41818181818181815,True,16,16,COC(=O)C(Cc1ccccc1)NP(=O)O,COC(=O)C(Cc1ccccc1)N[PH](=O)O,16,16,3,True,ok
gt_fullgraph_greedy,1161,N#Cc1c(S)nc2c(c1C=Cc1ccccc1)CCCCC2,15,Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CS2,0.4588235294117647,True,12,11,C=Cc1ccccc1,C=Cc1ccccc1,8,8,3,True,ok
gt_fullgraph_greedy,1162,CN(C)CCCNC(=O)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nc(NC(=O)CCCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8nccn8C)cn7C)cn6C)cn5C)cn4C)cn3C)cn2C)cn1C.O=C(O)C(F)(F)F,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.8440677966101695,True,12,11,CN(C)CCCNC(=O)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nc(NC(=O)CCCNC(=O)c5cc(NC=O)cn5C)cn4C)cn3C)cn2C)cn1C,CN(C)CCCNC(=O)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nc(NC(=O)CCCNC(=O)c5cc(NC=O)cn5C)cn4C)cn3C)cn2C)cn1C,65,69,5,True,ok
gt_fullgraph_greedy,1163,CCCC(=O)NC(Nc1cc(C)ccn1)(C(=O)OCC)C(F)(F)F,1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.7078651685393258,True,7,6,CCCC(=O)NC(C(=O)OCC)C(F)(F)F,CCCC(=O)NC(C(=O)OCC)C(F)(F)F,16,15,2,True,ok
gt_fullgraph_greedy,1164,CCSCC1OC2OC3C(CSCC)OC(OC4C(CSCC)OC(OC5C(CSCC)OC(OC6C(CSCC)OC(OC7C(CSCC)OC(OC8C(CSCC)OC(OC1C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C8OS(=O)(=O)O)C(OS(=O)(=O)O)C7OS(=O)(=O)O)C(OS(=O)(=O)O)C6OS(=O)(=O)O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.8689458689458689,True,12,11,CCSCC1OC(OC2C(CSCC)OC(OC3C(CSCC)OC(OC4C(CSCC)OC(OC5C(CSCC)OC(O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,CCSCC1OC(OC2C(CSCC)OC(OC3C(CSCC)OC(OC4C(CSCC)OC(OC5C(CSCC)OC(O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,106,110,8,True,ok
gt_fullgraph_greedy,1165,CCCCCCCCSCC1OC2OC3C(CSCCCCCCCC)OC(OC4C(CSCCCCCCCC)OC(OC5C(CSCCCCCCCC)OC(OC6C(CSCCCCCCCC)OC(OC7C(CSCCCCCCCC)OC(OC8C(CSCCCCCCCC)OC(OC1C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C8OS(=O)(=O)O)C(OS(=O)(=O)O)C7OS(=O)(=O)O)C(OS(=O)(=O)O)C6OS(=O)(=O)O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.8942528735632184,True,12,11,CCCCCCCCSCC1OC(OC2C(CSCCCCCCCC)OC(OC3C(CSCCCCCCCC)OC(OC4C(CSCCCCCCCC)OC(OC5C(CSCCCCCCCC)OC(O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,CCCCCCCCSCC1OC(OC2C(CSCCCCCCCC)OC(OC3C(CSCCCCCCCC)OC(OC4C(CSCCCCCCCC)OC(OC5C(CSCCCCCCCC)OC(O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,136,140,8,True,ok
gt_fullgraph_greedy,1166,O=C(O)CCCCCCCc1ccc(C(=O)OCC2OC3OC4C(COC(=O)c5ccc(CCCCCCCC(=O)O)cc5)OC(OC5C(COC(=O)c6ccc(CCCCCCCC(=O)O)cc6)OC(OC6C(COC(=O)c7ccc(CCCCCCCC(=O)O)cc7)OC(OC7C(COC(=O)c8ccc(CCCCCCCC(=O)O)cc8)OC(OC8C(COC(=O)c9ccc(CCCCCCCC(=O)O)cc9)OC(OC2C(OS(=O)(=O)O)C3OS(=O)(=O)O)C(OS(=O)(=O)O)C8OS(=O)(=O)O)C(OS(=O)(=O)O)C7OS(=O)(=O)O)C(OS(=O)(=O)O)C6OS(=O)(=O)O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)cc1,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.9090909090909091,True,12,11,O=C(O)CCCCCCCc1ccc(C(=O)OCC2OC(OC3C(COC(=O)c4ccc(CCCCCCCC(=O)O)cc4)OC(OC4C(COC(=O)c5ccc(CCCCCCCC(=O)O)cc5)OC(OC5C(COC(=O)c6ccc(CCCCCCCC(=O)O)cc6)OC(O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C2O)cc1,O=C(O)CCCCCCCc1ccc(C(=O)OCC2OC(OC3C(COC(=O)c4ccc(CCCCCCCC(=O)O)cc4)OC(OC4C(COC(=O)c5ccc(CCCCCCCC(=O)O)cc5)OC(OC5C(COC(=O)c6ccc(CCCCCCCC(=O)O)cc6)OC(O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C2O)cc1,149,156,8,True,ok
gt_fullgraph_greedy,1167,COc1ccc(C=C(C#N)c2nc(O)c3ccccc3n2)cc1,17,CCOP(=O)(OCC)C(C#N)=Cc1ccccc1OC,0.5454545454545454,True,10,10,Oc1ncnc2ccccc12,Oc1ncnc2ccccc12,11,12,2,True,ok
gt_fullgraph_greedy,1168,COc1ccc(C=C(C#N)c2nc(-c3cc4ccccc4oc3=O)cs2)cc1,11,O=c1c2ccccc2oc2ccccc12,0.5384615384615384,True,10,11,COc1ccc(C=C(C#N)c2nccs2)cc1,COc1ccc(C=C(C#N)c2nccs2)cc1,17,18,2,True,ok
gt_fullgraph_greedy,1169,CC(C)Oc1c(-c2ccc(F)cc2)c(O)c2c3c1oc(=O)n3C=CC2C,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.44086021505376344,True,13,13,C=Cnc(=O)o,,,,5,False,motif_parse_failed
gt_fullgraph_greedy,1170,O=C(c1ccccc1F)c1c(NCc2ccccc2)c(=O)c1=O,3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.5887850467289719,True,11,11,NCc1ccccc1,NCc1ccccc1,8,8,5,True,ok
