method,target_label,k,theta,input_idx,input_row_index,input_id,parent_smiles,parent_label,p_before,before_teacher_label,recourse_smiles,fragment_rank,fragment_smiles,candidate_rank,candidate_index,candidate_label,p_after,after_teacher_label,cf_drop,cf_flip,cost,proxy_edit,valid_recourse,covered,coverage_theta,coverage_unconstrained_flip,reason
ours_selected_subgraph,1,20,0.2,234,7169,7169,COC(=O)C1c2c(C)cc3n2C(C=C(C)C3)C1C(=O)OC,1,0.6433333333333333,1,COC(=O)C1Cn2c(C)cc(C)c2C1C(=O)OC,10,C=CC,,,,0.08,0,0.5633333333333334,True,0.13580246913580246,11.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,235,7171,7171,CC(=O)n1nc(C)c(-c2onc3ccc(Cl)cc23)c1C,1,0.61,1,CC:C(:C(C):N)c1onc2ccc(Cl)cc12,13,CC(N)=O,,,,0.023333333333333334,0,0.5866666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,236,7186,7186,CC1(C)NNC(SCc2ccccc2)=NC1=O,1,0.62,1,C.C.NNCSCc1ccccc1,13,CC(N)=O,,,,0.006666666666666667,0,0.6133333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,237,7241,7241,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1,0.73,1,CC=CCC(C)CO.CCCC(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(=O)NC)C(C)C)C(C)C,13,CC(N)=O,,,,0.06,0,0.6699999999999999,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,238,7282,7282,COCN1C(=O)CN=C(c2ccccc2)c2cc(NO)ccc21,1,0.69,1,COCN1C(=O)CN=Cc2cc(NO)ccc21,2,c1ccccc1,,,,0.13,0,0.5599999999999999,True,0.1566265060240964,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,239,7305,7305,COC1CC(CC2CCC(C)C(C(C)C(=O)O)O2)OC2(OC(C)(C3CCC(C)(C4OC(C5OC(O)(CO)C(C)CC5C)CC4C)O3)CC2C)C1C,1,0.6666666666666666,1,CC1CCC(C)C(C(C)C(=O)O)O1.CCC1(O)OC(C)(C2CCC(C)(C3OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)CC1C.CO,3,CCC,,,,0.23333333333333334,0,0.4333333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,240,7350,7350,Cc1cc2c(c(=O)o1)C1=S(SC(c3ccccc3)=C1)S2,1,0.61,1,Cc1cc2c(c(=O)o1)C1=S(SC=C1)S2,2,c1ccccc1,,,,0.1398086887416913,0,0.4701913112583087,True,0.1780821917808219,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,241,7360,7360,CN1C(=O)Cn2c(nn(Cc3ccccc3)c(=O)c2=O)-c2cc(Cl)ccc21,1,0.63,1,CN1C(=O)Cn2c(nn(C)c(=O)c2=O)-c2cc(Cl)ccc21,2,c1ccccc1,,,,0.11,0,0.52,True,0.12871287128712872,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,242,7411,7411,CN(C)c1ncnc2c1Cc1ccccc1C(=O)N2C,1,0.013333333333333334,0,CN(C)c1cc(N(C)C=O)ncn1,1,Cc1ccccc1,,,,0.01,0,0.003333333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,243,7432,7432,COC1C2CC3C4(CCC5C6(C)CCCC53C(C14)N(C)C6)CC21CCC23C4C=C5C6=C(CCC5(CC42)C3O1)C1(C)CC(C6)CN(C)C1,1,0.6433333333333333,1,COC1C2CC3C4(CCC5C6(C)CCCC53C(C14)N(C)C6)CC21CCC23CC2CC(CCCC2(C)CC(C)CN(C)C2)C3O1,10,C=CC,,,,0.1132721944474541,0,0.5300611388858792,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,244,7462,7462,Cc1ccc(Nc2cccc3c2C(=O)c2cccc(Nc4ccc(C)cc4S(=O)(=O)O)c2C3=O)c(S(=O)(=O)O)c1,1,0.6966666666666667,1,C:C:C:C(:CC(=O)C:C:C:C:CNc1ccc(C)cc1S(=O)(=O)O)Nc1ccc(C)cc1S(=O)(=O)O.O,3,CCC,,,,0.30666666666666664,0,0.39,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,245,7521,7521,COc1ccc(C=NNc2nnc3c4ccccc4c4ncccc4c3n2)cc1,1,0.5866666666666667,1,C=NNc1nnc2c3ccccc3c3ncccc3c2n1.CO,2,c1ccccc1,,,,0.06666666666666667,0,0.52,True,0.18181818181818182,20.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,246,7711,7711,CC12CC(=O)NC(=O)N1CCS2,1,0.6333333333333333,1,O=CNC(=O)NCCS,3,CCC,,,,0.0033333333333333335,0,0.63,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,247,7742,7742,CN(C)C1C(O)=C(C(=O)NCN2CCOB(c3ccccc3)OCC2)C(=O)C2(O)C(O)=C3C(=O)C4C(O)=CC=CC4C(C)(O)C3CC12,1,0.7466666666666667,1,CN(C)C1C(O)=C(C(=O)NCN2CCOBOCC2)C(=O)C2(O)C(O)=C3C(=O)C4C(O)=CC=CC4C(C)(O)C3CC12,2,c1ccccc1,,,,0.4666666666666667,0,0.28,True,0.07027027027027027,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,248,7743,7743,CC1COB(c2ccccc2)OCC(C)N1CNC(=O)C1=C(O)C(N(C)C)C2CC3C(=C(O)C2(O)C1=O)C(=O)C1C(O)=CC=CC1C3(C)O,1,0.78,1,CC1COBOCC(C)N1CNC(=O)C1=C(O)C(N(C)C)C2CC3C(=C(O)C2(O)C1=O)C(=O)C1C(O)=CC=CC1C3(C)O,2,c1ccccc1,,,,0.48333333333333334,0,0.2966666666666667,True,0.06735751295336788,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,249,7801,7801,O=C(O)c1cc(Br)cc(SSc2cc(Br)cc(C(=O)O)c2O)c1O,1,0.19982953102356088,0,Br.O.O.O.O=C(O)c1cc(Br)cc(SS)c1O,1,Cc1ccccc1,,,,0.17649619769022754,0,0.023333333333333345,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,250,7814,7814,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCCCO)ccc(NCCCCO)c21,1,0.63,1,O.O=C(C:C(O):C:C:CO)C:C(:C:C:CNCCCCO)NCCCCO,3,CCC,,,,0.016666666666666666,0,0.6133333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,251,7815,7815,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCCO)ccc(NCCCO)c21,1,0.4,0,O.O=C(C:C(O):C:C:CO)C:C(:C:C:CNCCCO)NCCCO,3,CCC,,,,0.01,0,0.39,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,252,7822,7822,CCOC(=O)NN(C(=O)OCC)C(=C(C1CCCCC1)N1CCOCC1)N(NC(=O)OCC)C(=O)OCC,1,0.6333333333333333,1,C1COCCN1.CCCCC.CCOC(=O)NNC(=O)OCC.CCOC(=O)NNC(=O)OCC,10,C=CC,,,,0.0033333333333333335,0,0.63,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,253,7909,7909,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(-c2ccc(N=Nc3ccc(OS(=O)(=O)c4ccc(C)cc4)cc3)c(S(=O)(=O)O)c2)cc1,1,0.8066666666666666,1,C:C:C(:C:C)N=NC1C(=O)N(c2ccc(S(=O)(=O)O)cc2)N=C1C.Cc1ccc(S(=O)(=O)Oc2ccc(N=N)cc2)cc1.O=[SH](=O)O,1,Cc1ccccc1,,,,0.12666666666666668,0,0.6799999999999999,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,254,7926,7926,Cc1ccc2nc(-c3ccc4nc(-c5ccc(N=Nc6ccc(-c7nc8ccc(-c9nc%10ccc(C)c(S(=O)(=O)O)c%10s9)cc8s7)cc6)cc5)sc4c3)sc2c1S(=O)(=O)O,1,0.07666666666666666,0,C.Cc1ccc2nc(-c3ccc4nc(-c5ccc(N=Nc6ccc(-c7nc8ccc(C(:N):S)cc8s7)cc6)cc5)sc4c3)sc2c1S(=O)(=O)O.O.O.O,11,Sc1ccccc1,,,,0.09,0,-0.013333333333333336,True,0.16806722689075632,40.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,255,7945,7945,CC(=O)Nc1nnc(SSc2nnc(NC(C)=O)s2)s1,1,0.5966666666666667,1,CC(=O)Nc1nnc(SSc2nncs2)s1,13,CC(N)=O,,,,0.46,0,0.13666666666666666,True,0.10810810810810811,8.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,256,7951,7951,NC1(N2SC(S)=C3CCCC=C32)CCCCC1,1,0.67,1,CCC=CN(S)C1(N)CCCCC1.S,10,C=CC,,,,0.04327277229255007,0,0.6267272277074499,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,257,7960,7960,CCOC(=O)c1cc2sc(NC(=O)c3ccco3)nc2o1,1,0.66,1,C:C:C:O.CCOC(=O)c1cc2scnc2o1,13,CC(N)=O,,,,0.013333333333333334,0,0.6466666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,258,8061,8061,Cc1cn(C2CC3OP(C)(=O)OCC3O2)c(=O)[nH]c1=O,1,0.7,1,CC1OP(C)(=O)OCC1O,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.013333333333333334,0,0.6866666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,259,8086,8086,CCSc1c(S)cnn(C)c1=O,1,0.08666666666666667,0,,,,,,,,,,False,,,False,False,False,False,no_selected_fragment_substructure
ours_selected_subgraph,1,20,0.2,260,8105,8105,CN1C(=O)N(C)C(=O)C(Nc2ccc([N+](=O)[O-])cc2)(SCCO)C1=O,1,0.006666666666666667,0,CNC(=O)NC.Nc1ccc([N+](=O)[O-])cc1.O.O.OCCS,3,CCC,,,,0.0033333333333333335,0,0.0033333333333333335,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,261,8200,8200,O=C1Nc2cnc(Cl)nc2Nc2ccc(Cl)cc21,1,0.6366666666666667,1,C:C(Cl):C:C:CNc1ccnc(Cl)n1,13,CC(N)=O,,,,0.006666666666666667,0,0.63,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,262,8324,8324,Nc1ccccc1SSc1ccccc1C(=O)O,1,0.67,1,Nc1ccccc1SS.O.O,1,Cc1ccccc1,,,,0.02666666666666667,0,0.6433333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,263,8327,8327,O=C(O)c1cccc(SS(=O)(=O)c2cccc(C(=O)O)c2)c1,1,0.6466666666666666,1,O=C(O)c1cccc([SH](=O)=O)c1.O=CO,11,Sc1ccccc1,,,,0.013333333333333334,0,0.6333333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,264,8341,8341,CNCCSS(=O)(=O)CCNC,1,0.0,0,,,,,,,,,,False,,,False,False,False,False,no_selected_fragment_substructure
ours_selected_subgraph,1,20,0.2,265,8354,8354,O=C(O)CC1C(=O)OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C1C(O)C(=O)O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3,1,0.8566666666666667,1,O=C(O)CC(C(=O)O)C1c2c(C(=O)OC(COC(=O)c3cc(O)c(O)c(O)c3)COC(=O)c3cc(O)c(O)c(O)c3-c3c(C(=O)O)cc(O)c(O)c3O)cc(O)c(O)c2OC(=O)C1O,8,CC(C)O,,,,0.12,0,0.7366666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,266,8385,8385,O=C(Nc1ccc(Cl)cc1)Sc1nnc2c(n1)[nH]c1ccccc12,1,0.6566666666666666,1,Cl.NC(=O)Sc1nnc2c(n1)[nH]c1ccccc12,2,c1ccccc1,,,,0.11333333333333333,0,0.5433333333333333,True,0.18181818181818182,16.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,267,8433,8433,CC(C)S(=O)(=O)n1c(=N)[nH]c2ccc(C(=NO)c3ccccc3)cc21,1,0.6133333333333333,1,N=c1[nH]c2ccc(C(=NO)c3ccccc3)cc2n1[SH](=O)=O,3,CCC,,,,0.1365496311608301,0,0.4767837021725032,True,0.061224489795918366,6.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,268,8489,8489,COc1nc2cc3c(cc2n2cccc12)oc1ccccc13,1,0.5866666666666667,1,COC(N)C1CCCN1.Oc1ccccc1,2,c1ccccc1,,,,0.023333333333333334,0,0.5633333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,269,8554,8554,Cn1c([N+](=O)[O-])cnc1CSc1ccc(C#N)cc1,1,0.59,1,C#N.Cc1ncc([N+](=O)[O-])n1C,11,Sc1ccccc1,,,,0.013333333333333334,0,0.5766666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,270,8583,8583,CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(N)=O)C(C)CC,1,0.5966666666666667,1,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)CCC(N)=O)C(=O)NC(CC(C)C)C(N)=O.CCCC.N,13,CC(N)=O,,,,0.21321629782749676,0,0.38345036883916994,True,0.022113022113022112,9.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,271,8591,8591,COC1=CC2(C=CC1=O)CCC(=O)O2,1,0.65,1,CCC=O.COCC(C)=O,8,CC(C)O,,,,0.0,0,0.65,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,272,8649,8649,O=C(Nc1nc2ccsc2s1)c1ccccc1,1,0.6333333333333333,1,C:C:C:C:C.c1cc2ncsc2s1,13,CC(N)=O,,,,0.03333333333333333,0,0.6,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,273,8657,8657,CCOC(=O)N1N=C(c2ccccc2)OC2(N3CCOCC3)CCC(C(C)(C)C)CC12,1,0.7933333333333333,1,CCOC(=O)N1N=COC2(N3CCOCC3)CCC(C(C)(C)C)CC12,2,c1ccccc1,,,,0.18666666666666668,0,0.6066666666666667,True,0.1111111111111111,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,274,8658,8658,CCOC(=O)N1N=C(c2ccccc2)OC2(N3CCCC3)CCC(C(C)(C)C)CC12,1,0.76,1,CCOC(=O)N1N=COC2(N3CCCC3)CCC(C(C)(C)C)CC12,2,c1ccccc1,,,,0.17,0,0.59,True,0.11504424778761062,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,275,8717,8717,O=C(N=NC(=O)N1CCOCC1)N1CCOCC1,1,0.5966666666666667,1,,,,,,,,,,False,,,False,False,False,False,no_selected_fragment_substructure
ours_selected_subgraph,1,20,0.2,276,8772,8772,CCOC1CSc2ccccc2C(c2ccccc2)=N1,1,0.64,1,CCOC(C)N=Cc1ccccc1,11,Sc1ccccc1,,,,0.013333333333333334,0,0.6266666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,277,8823,8823,CN1c2ccccc2N=Cc2c1oc1ccc3ccccc3c1c2=O,1,0.6166666666666667,1,CNc1oc2ccc3ccccc3c2c(=O)c1C=N,2,c1ccccc1,,,,0.03333333333333333,0,0.5833333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,278,8910,8910,O=c1c2ccccc2c2nccn2c2ccccc12,1,0.63,1,O=Cc1ccccc1-n1ccnc1,2,c1ccccc1,,,,0.02,0,0.61,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,279,8924,8924,C[n+]1c(-c2ccc(C=NNC(=O)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.44,0,C.C[n+]1c(-c2ccc(C=NNC(=O)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.O.O.O,11,Sc1ccccc1,,,,0.49333333333333335,0,-0.053333333333333344,True,0.1326530612244898,26.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,280,8925,8925,C[n+]1c(-c2ccc(C=NNC(=O)C(=O)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21,1,0.48,0,C[n+]1c(-c2ccc(C=N)cc2)cn2ccccc21.C[n+]1c(-c2ccc(C=NN)cc2)cn2ccccc21.O,13,CC(N)=O,,,,0.25666666666666665,0,0.22333333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,281,8950,8950,C[n+]1c(-c2ccc(C=NNC(=S)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.7333333333333333,1,C.C[n+]1c(-c2ccc(C=NNC(=S)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.O.O.O,11,Sc1ccccc1,,,,0.49,0,0.2433333333333333,True,0.1326530612244898,26.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,282,8999,8999,COc1ccc(Nc2nc3c(s2)c(C)c(O)c2ccccc23)cc1,1,0.63,1,C:C:C:C.COc1ccc(NC(:N):S)cc1.O,1,Cc1ccccc1,,,,0.006666666666666667,0,0.6233333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,283,9038,9038,Cc1ccn2c(N=O)c(-c3ccccc3)nc2c1,1,0.66,1,CC1CCN(CN=O)C(N)C1,1,Cc1ccccc1,,,,0.016666666666666666,0,0.6433333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,284,9065,9065,CC(C(=O)O)n1c(=O)ssc1=O,1,0.05,0,O.O.O=c1[nH]c(=O)ss1,3,CCC,,,,0.61,1,-0.5599999999999999,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,285,9093,9093,C=C1CC2(C)c3ccccc3NC(=O)C12,1,0.6266666666666667,1,CC1CC(=O)Nc2ccccc21,10,C=CC,,,,0.0033333333333333335,0,0.6233333333333334,True,0.12280701754385964,7.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,286,9152,9152,COC(=O)C1=NC(=N)N=C(C(=O)OC)C12C(=O)Cc1ccccc12,1,0.5966666666666667,1,CC=O.COC(=O)C=NC(=N)N=CC(=O)OC,1,Cc1ccccc1,,,,0.023333333333333334,0,0.5733333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,287,9178,9178,Sc1nc2c(c(-c3nc(S)nc4c3CCCCC4)n1)CCCCC2,1,0.7266666666666667,1,CCCC:C(:N:C(:N)S)c1nc(S)nc2c1CCCCC2,3,CCC,,,,0.2733333333333333,0,0.45333333333333337,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,288,9352,9352,C[n+]1c(COc2ccc(C=NNC(=O)CCC(=O)NN=Cc3ccc(OCc4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.7566666666666667,1,C.C[n+]1c(COc2ccc(C=NNC(=O)CCC(=O)NN=Cc3ccc(OCc4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.O.O.O,11,Sc1ccccc1,,,,0.29333333333333333,0,0.4633333333333334,True,0.11403508771929824,26.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,289,9354,9354,C[n+]1c(-c2ccc(C=NNc3ccnc(NN=Cc4ccc(-c5cn6ccccc6[n+]5C)cc4)n3)cc2)cn2ccccc21,1,0.76,1,C=NNc1ccnc(NN=Cc2ccc(-c3cn4ccccc4[n+]3C)cc2)n1.C[N+]C1CCCCN1C,1,Cc1ccccc1,,,,0.5066666666666667,1,0.2533333333333333,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,290,9355,9355,Cc1ccccc1N=C1SCC(=O)N1c1ccccc1C,1,0.68,1,Cc1ccccc1.Cc1ccccc1N=CS,13,CC(N)=O,,,,0.01,0,0.67,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,291,9393,9393,CNC(=O)SC1=Nc2cc(Cl)ccc2S(=O)(O)=N1,1,0.6333333333333333,1,CNC(=O)SC(=N)N.Cl.O.O,11,Sc1ccccc1,,,,0.006666666666666667,0,0.6266666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,292,9400,9400,CN1C(=O)C2N(N(C)C1=O)C1(Br)C(=O)NC(=O)C21Br,1,0.0033333333333333335,0,C.CN(C=O)NC1(Br)C(=O)NC(=O)C1Br,13,CC(N)=O,,,,0.01,0,0.0,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,293,9423,9423,O=C(O)c1cc(Nc2nc(Cl)nc(Cl)n2)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,1,0.6766666666666666,1,Nc1nc(Cl)nc(Cl)n1.O.O.O=c1ccc2cc3ccc(O)cc3oc-2c1,1,Cc1ccccc1,,,,0.06666666666666667,0,0.61,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,294,9462,9462,Nc1c(O)c(S(=O)(=O)O)c(O)c2c1C(=O)c1ccccc1C2=O,1,0.65,1,N.O.O.O.O.O.O=Cc1ccccc1C=O,11,Sc1ccccc1,,,,0.006666666666666667,0,0.6433333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,295,9465,9465,CC1(CO)CCCC1NCCNC1CCCC1(C)CO,1,0.6333333333333333,1,CCCCNCCNC1CCCC1(C)CO.O,3,CCC,,,,0.5166666666666667,1,0.11666666666666659,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,296,9499,9499,Cc1ccc2c(c1)sc(C)[n+]2CCO,1,0.0033333333333333335,0,C.CC(:S):[N+]CCO,2,c1ccccc1,,,,0.01,0,-0.006666666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,297,9504,9504,COC(=O)C1=C(N2CCCC2)C2c3ccccc3SC12C(=O)OC,1,0.03,0,COC(=O)C1=C(N2CCCC2)CC1C(=O)OC,11,Sc1ccccc1,,,,0.01,0,0.019999999999999997,True,0.18604651162790697,16.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,298,9505,9505,C[n+]1c(COc2ccc(C=NNC(=O)c3ccc(C(=O)NN=Cc4ccc(OCc5cn6ccccc6[n+]5C)cc4)cc3)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.6833333333333333,1,C.C[n+]1c(COc2ccc(C=NNC(=O)c3ccc(C(=O)NN=Cc4ccc(OCc5cn6ccccc6[n+]5C)cc4)cc3)cc2)cn2ccccc21.O.O.O,11,Sc1ccccc1,,,,0.2866666666666667,0,0.39666666666666667,True,0.10569105691056911,26.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,299,9507,9507,C[n+]1c(-c2ccc(C=NNC(=O)c3cccc(C(=O)NN=Cc4ccc(-c5cn6ccccc6[n+]5C)cc4)c3)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.13,0,C.C[n+]1c(-c2ccc(C=NNC(=O)c3cccc(C(=O)NN=Cc4ccc(-c5cn6ccccc6[n+]5C)cc4)c3)cc2)cn2ccccc21.O.O.O,11,Sc1ccccc1,,,,0.31,0,-0.18,True,0.11304347826086956,26.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,300,9510,9510,C[n+]1c(-c2ccc(C=NNc3ccnc(NN=Cc4ccc(-c5cn6ccsc6[n+]5C)cc4)n3)cc2)cn2ccsc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.73,1,C=NNc1ccnc(NN=Cc2ccc(-c3cn4ccsc4[n+]3C)cc2)n1.C[N+]C1SCCN1C.Cc1ccc(S(=O)(=O)O)cc1,1,Cc1ccccc1,,,,0.5433333333333333,1,0.18666666666666665,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,301,9582,9582,CC(=O)OCC1OC(n2ccc(-n3cncn3)nc2=O)CC1N=[N+]=[N-],1,0.7466666666666667,1,CC(=O)O.O=C1NCCC(n2cncn2)N1,15,CC1OCCC1N=[N+]=[N-],,,,0.01,0,0.7366666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,302,9626,9626,O=C(C=Cc1ccccc1)NC1C=Nc2ccccc2NC1=O,1,0.6766666666666666,1,CC(=O)NC1C=Nc2ccccc2NC1=O,1,Cc1ccccc1,,,,0.12666666666666668,0,0.5499999999999999,True,0.1566265060240964,13.0,True,True,True,True,ok
ours_selected_subgraph,1,20,0.2,303,9633,9633,Cc1cc2c(c(C#N)c1C)NC(=O)CN=C2c1ccccc1F,1,0.6566666666666666,1,C:C(C):C(C):C(C#N):CNC(=O)CN.C:C:C:C:CF,3,CCC,,,,0.01,0,0.6466666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,304,9642,9642,Cn1c(=O)c2nccnc2n(C)c1=O,1,0.6333333333333333,1,,,,,,,,,,False,,,False,False,False,False,no_selected_fragment_substructure
ours_selected_subgraph,1,20,0.2,305,9771,9771,CN(C)c1ccc(C=C(C#N)c2ccccc2Cl)cc1,1,0.6966666666666667,1,CN(C)c1ccccc1.Clc1ccccc1.N,10,C=CC,,,,0.0033333333333333335,0,0.6933333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,20,0.2,306,9778,9778,CN(C)c1ccc(C=C(C#N)c2ccccc2Br)cc1,1,0.7033333333333334,1,Brc1ccccc1.CN(C)c1ccccc1.N,10,C=CC,,,,0.0,0,0.7033333333333334,True,,,True,False,False,True,no_theta_feasible_flip
