method,input_idx,parent_smiles,nearest_fullgraph_rank,nearest_fullgraph_smiles,nearest_distance_proxy,fullgraph_cf_flip,mcs_num_atoms,mcs_num_bonds,deleted_motif_smiles,canonical_motif_smiles,motif_atom_count,motif_bond_count,component_count,valid_motif,failure_reason
gt_fullgraph_greedy,1242,O=C(Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccccc3[N+](=O)[O-])cc2)cc1)c1ccccc1SSc1ccccc1C(=O)Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccccc3[N+](=O)[O-])cc2)cc1,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.6464646464646465,True,17,18,O=Cc1ccccc1SSc1ccccc1C(=O)Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccccc3[N+](=O)[O-])cc2)cc1,O=Cc1ccccc1SSc1ccccc1C(=O)Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccccc3[N+](=O)[O-])cc2)cc1,48,52,2,True,ok
gt_fullgraph_greedy,1243,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccccc4SSc4ccccc4C(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)c6ccc(OC)cc6)cc5)cc4)cc3)cc2)cc1,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.6236559139784946,True,17,18,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccccc4SSc4ccccc4C=O)cc3)cc2)cc1,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccccc4SSc4ccccc4C=O)cc3)cc2)cc1,45,49,2,True,ok
gt_fullgraph_greedy,1244,CCCC(=O)Sc1ccccc1C(=O)Nc1ccc(S(=O)(=O)NC(C)=O)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.4935064935064935,True,19,20,CCCC(=O)S,CCCC(=O)S,6,5,2,True,ok
gt_fullgraph_greedy,1245,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SC(C)=O)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.48,True,19,20,CC(=O)S,CC(=O)S,4,3,2,True,ok
gt_fullgraph_greedy,1246,COc1ccc(C(=O)Sc2ccccc2C(=O)Nc2ccc(S(=O)(=O)NC(C)=O)cc2)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.5272727272727272,True,19,20,COc1ccc(C(=O)S)cc1,COc1ccc(C(=O)S)cc1,11,11,2,True,ok
gt_fullgraph_greedy,1247,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SC(=O)c2ccccc2)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.515527950310559,True,19,20,O=C(S)c1ccccc1,O=C(S)c1ccccc1,9,9,2,True,ok
gt_fullgraph_greedy,1248,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SC(=O)CCCCBr)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.5063291139240507,True,19,20,O=C(S)CCCCBr,O=C(S)CCCCBr,8,7,2,True,ok
gt_fullgraph_greedy,1249,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)c3ccc(-n4sc5ccccc5c4=O)cc3)cc2)cc1,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.4358974358974359,True,16,17,CC(=O)Nc1ccc(S(=O)=O)cc1,CC(=O)Nc1ccc([SH](=O)=O)cc1,13,13,2,True,ok
gt_fullgraph_greedy,1250,COC(=O)c1cc(C(=CCCN=[N+]=[N-])c2cc(Br)c(OC)c(C(=O)OC)c2)cc(Br)c1OC,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.14925373134328357,True,28,29,[N-]=[N+]=N,[N-]=[N+]=N,3,2,3,True,ok
gt_fullgraph_greedy,1251,CCOC(=O)c1cccn1S(=O)(=O)c1cc(Cl)ccc1NC(=O)CC,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5813953488372093,True,9,9,CCOC(=O)c1cccn1,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,1252,O=c1c2cc([N+](=O)[O-])cnc2sn1-c1ccc(Oc2ccccc2)cc1,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.5227272727272727,True,11,10,c1ccccc1,c1ccccc1,6,6,5,True,ok
gt_fullgraph_greedy,1253,COc1ccc(-n2sc3ncccc3c2=O)cc1,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.4084507042253521,True,11,10,cc,,,,5,False,motif_parse_failed
gt_fullgraph_greedy,1254,COc1ccc(-n2sc3ncc([N+](=O)[O-])cc3c2=O)cc1,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.45454545454545453,True,11,10,cc[N+](=O)[O-],,,,5,False,motif_parse_failed
gt_fullgraph_greedy,1255,CCCCc1ccc(-n2sc3ncccc3c2=O)cc1,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.44,True,11,10,CCC,CCC,3,2,5,True,ok
gt_fullgraph_greedy,1256,CCCCc1ccc(-n2sc3ncc([N+](=O)[O-])cc3c2=O)cc1,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.48148148148148145,True,11,10,cc[N+](=O)[O-],,,,5,False,motif_parse_failed
gt_fullgraph_greedy,1257,CCC1(c2cccc(C)c2)Oc2ccccc2-n2cccc2C1=O,14,O=C1CSc2ccccc2-n2cccc21,0.30120481927710846,True,14,15,Cc1ccccc1,Cc1ccccc1,7,7,3,True,ok
gt_fullgraph_greedy,1258,CSc1nc(N)c(NC2OC(CO)C(O)C2O)c(O)n1,6,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,0.5555555555555556,True,9,9,CSc1nc(N)c(N)c(O)n1,CSc1nc(N)c(N)c(O)n1,11,11,1,True,ok
gt_fullgraph_greedy,1259,COCn1c(C(=O)c2ccccc2)c(C)c(=O)[nH]c1=O,12,CCc1c(Cc2ccccc2)n(COCCCO[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O,0.23529411764705882,True,19,20,O,O,1,0,1,False,motif_too_small
gt_fullgraph_greedy,1260,Cc1cn(C2CC3C(COC(=O)N3O)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.30666666666666664,True,13,13,COC(=O)NO,COC(=O)NO,6,5,2,True,ok
gt_fullgraph_greedy,1261,CCOC(=O)c1cc2c3ccn(Cc4ccccc4)c3c3c(C)noc3c2[nH]1,16,CC1=Nc2ccccc2NC(=O)C1,0.47126436781609193,True,12,11,Cc1ccccc1,Cc1ccccc1,7,7,3,True,ok
gt_fullgraph_greedy,1262,CCOC(=O)c1cc(-c2ccn(C(C)=O)c2)c(-c2cc(C)co2)[nH]1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6421052631578947,True,9,8,CC(=O)n1cccc1,CC(=O)n1cccc1,8,8,4,True,ok
gt_fullgraph_greedy,1263,CCOC(=O)c1cc(C2CCN(c3ccccc3)C2=O)c(C(=O)C=C(C)N)[nH]1,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.5824175824175825,True,10,9,CCOC(=O)c1ccc(C(=O)C=C(C)N)[nH]1,CCOC(=O)c1ccc(C(=O)C=C(C)N)[nH]1,16,16,2,True,ok
gt_fullgraph_greedy,1264,COc1ccccc1NC(=S)Nc1cccc(C)n1,18,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,0.6056338028169014,True,7,7,Cc1cccc(NC=S)n1,Cc1cccc(NC=S)n1,10,10,2,True,ok
gt_fullgraph_greedy,1265,Nc1cc2c3c(c1)Oc1cc(N)cc4c1C3c1c(cc(N)cc1O4)O2,20,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,0.3333333333333333,True,17,17,ccO,,,,6,False,motif_parse_failed
gt_fullgraph_greedy,1266,COC(=O)C(=O)Nc1cc2c3c(c1)Oc1cccc4c1C3(C)c1c(cccc1O2)O4,20,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,0.39285714285714285,True,17,17,COC(=O)C(N)=O,COC(=O)C(N)=O,7,6,5,True,ok
gt_fullgraph_greedy,1267,COC(=O)CCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.11594202898550725,True,30,31,CO,CO,2,1,4,True,ok
gt_fullgraph_greedy,1268,O=C1CC(=O)n2cnc3cccc(c32)N1,16,CC1=Nc2ccccc2NC(=O)C1,0.1864406779661017,True,12,12,cn,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,1269,C=C(C)C1CCC2(C)CCC3(C)C(C)(CCC4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C12,20,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,0.3643410852713178,True,20,21,C=C(C)CCCCC,C=C(C)CCCCC,8,7,8,True,ok
gt_fullgraph_greedy,1270,NC(=O)CNC(=O)CCCCC1CCSS1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.7230769230769231,True,5,4,CCC(=O)NCC(N)=O,CCC(=O)NCC(N)=O,9,8,2,True,ok
gt_fullgraph_greedy,1271,Cc1cn(C2COC(CO)C2CO)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.14285714285714285,True,15,15,CO,CO,2,1,2,True,ok
gt_fullgraph_greedy,1272,C#CC=CCCCCC=CC#CC#CCCCC#CC#CC(COS(=O)(=O)O)OS(=O)(=O)O.[NaH],2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.8045112781954887,True,7,6,CC#CC#CCCCC#CC#CC(COS(=O)(=O)O)OS(=O)(=O)O,CC#CC#CCCCC#CC#CC(COS(=O)(=O)O)OS(=O)(=O)O,24,23,3,True,ok
gt_fullgraph_greedy,1273,COc1cc(C2c3cccc4cccc(c34)C3CCC(=O)N32)cc(O)c1O,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.34615384615384615,True,17,17,ccccc,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,1274,Cc1sc(N)c(S(=O)(=O)c2ccccc2)c1C,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.2571428571428571,True,13,13,C,C,1,0,4,False,motif_too_small
gt_fullgraph_greedy,1275,COc1c2c(cc3oc(C)cc(=O)c13)OC(=N)C(C(N)=O)C2CC(=O)c1ccc(N)cc1,7,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,0.40625,True,19,19,Nc1ccccc1,Nc1ccccc1,7,7,5,True,ok
gt_fullgraph_greedy,1276,Cc1cc(Cl)cc(S)c1S(=O)(=O)Nc1nnc2c3ccccc3cnn12,15,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,0.5757575757575758,True,11,10,Cc1cc(Cl)cc(S)c1S(N)(=O)=O,Cc1cc(Cl)cc(S)c1S(N)(=O)=O,13,13,2,True,ok
gt_fullgraph_greedy,1277,Cc1cc(S(=O)(=O)N2CCNNC2=O)c(S)cc1Cl,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5135135135135135,True,9,9,O=C1NCCNN1,O=C1NCCNN1,7,7,4,True,ok
gt_fullgraph_greedy,1278,O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCNNC2=O)c(S)cc1Cl,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.5947712418300654,True,15,16,O=C1NNCCN1S(=O)=O,O=C1NNCCN1[SH](=O)=O,10,10,3,True,ok
gt_fullgraph_greedy,1279,O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)N2CCNNC2=O)c(S)cc1Cl,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6,True,15,16,O=C1NNCCN1S(=O)=O,O=C1NNCCN1[SH](=O)=O,10,10,4,True,ok
gt_fullgraph_greedy,1280,Cc1ccc(NC(=O)c2cc(S(=O)(=O)N3CCNNC3=O)c(S)cc2Cl)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6,True,15,16,O=C1NNCCN1S(=O)=O,O=C1NNCCN1[SH](=O)=O,10,10,4,True,ok
gt_fullgraph_greedy,1281,O=C(Nc1ccccc1)c1cc(S(=O)(=O)Nc2n[nH]c(=O)n2-c2ccccc2)c(S)cc1Cl,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6265060240963856,True,15,16,O=c1[nH]nc(NS(=O)=O)n1-c1ccccc1,O=c1[nH]nc(N[SH](=O)=O)n1-c1ccccc1,16,17,3,True,ok
gt_fullgraph_greedy,1282,Cc1c(C)c2c(c(N)c1C#N)C(=O)N(Cc1ccc(S(N)(=O)=O)cc1)C2=O,16,CC1=Nc2ccccc2NC(=O)C1,0.4939759036144578,True,11,10,Cc1ccc(S(N)(=O)=O)cc1,Cc1ccc(S(N)(=O)=O)cc1,11,11,5,True,ok
gt_fullgraph_greedy,1283,[O-][Cl+3]([O-])([O-])[O-].c1ccn2c(N3CCCC3)[n+]3c4ccccc4n4c(N5CCCC5)[n+]5ccccc5c4c3c2c1,15,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,0.390625,True,20,19,[n+]cN1CCCC1,,,,5,False,motif_parse_failed
gt_fullgraph_greedy,1284,Cc1cc2c(cc1-c1cc3c(cc1C)C(C(C)C)=C(O)C(=O)C3=CNCC1CCCN3CCCCC13)C(=CNCC1CCCN3CCCCC13)C(=O)C(O)=C2C(C)C,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.6449704142011834,True,15,15,CC(C)C=C(O)C(=O)C=CNCC1CCCN2CCCCC12,CC(C)C=C(O)C(=O)C=CNCC1CCCN2CCCCC12,22,23,8,True,ok
gt_fullgraph_greedy,1285,COc1ccc(C=C2SC(c3ccc(Cl)cc3)N(NC(=O)CCCCCCCCC(=O)NN3C(=O)C(=Cc4ccc(OC)c(OC)c4)SC3c3ccc(Cl)cc3)C2=O)cc1OC,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.735632183908046,True,11,12,COc1ccc(C=C2SC(c3ccc(Cl)cc3)N(NC(=O)CCCCCCCCC(N)=O)C2=O)cc1OC,COc1ccc(C=C2SC(c3ccc(Cl)cc3)N(NC(=O)CCCCCCCCC(N)=O)C2=O)cc1OC,38,40,4,True,ok
gt_fullgraph_greedy,1286,c1cnc(SCc2nc3ccccc3o2)nc1,16,CC1=Nc2ccccc2NC(=O)C1,0.49206349206349204,True,8,8,CSc1ncccn1,CSc1ncccn1,8,8,2,True,ok
gt_fullgraph_greedy,1287,CC1=C(C(=O)NC(CC(C)C)C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6767676767676768,True,8,8,CC1=C(C(=O)NC(CC(C)C)C(=O)O)N2C(=O)C(N)C2SC1,CC1=C(C(=O)NC(CC(C)C)C(=O)O)N2C(=O)C(N)C2SC1,22,23,3,True,ok
gt_fullgraph_greedy,1288,CC1=C(C(=O)NC(Cc2ccccc2)C(=O)O)N2C(=O)C(NC(=O)C(N)CC(C)C)C2SC1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6831683168316832,True,8,8,CC1=C(C(N)=O)N2C(=O)C(NC(=O)C(N)CC(C)C)C2SC1,CC1=C(C(N)=O)N2C(=O)C(NC(=O)C(N)CC(C)C)C2SC1,22,23,2,True,ok
gt_fullgraph_greedy,1289,COC(=O)C12CCCN1CCC2,16,CC1=Nc2ccccc2NC(=O)C1,0.4230769230769231,True,8,7,COC=O,COC=O,4,3,1,True,ok
gt_fullgraph_greedy,1290,COC(=O)CCCC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.11594202898550725,True,30,31,CO,CO,2,1,4,True,ok
gt_fullgraph_greedy,1291,COC(=O)c1cc(C(=CCC2OCCO2)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.19708029197080293,True,27,28,C1COCO1,C1COCO1,5,5,3,True,ok
gt_fullgraph_greedy,1292,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OCC(=O)NC(C)C(=O)NC(CCC(=O)NCCCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=O)c12)C(N)=O,15,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,0.6781609195402298,True,14,14,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OCC(=O)NC(C)C(=O)NC(CCC(=O)NCCCCN)C(N)=O,CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1OCC(=O)NC(C)C(=O)NC(CCC(=O)NCCCCN)C(N)=O,45,46,3,True,ok
gt_fullgraph_greedy,1293,CC12C=CC(C)(C3C(=O)C4C(C(=O)C31)C1(C)C=CC4(C)S1=O)S2=O,14,O=C1CSc2ccccc2-n2cccc21,0.40476190476190477,True,13,12,O=S,O=S,2,1,10,True,ok
gt_fullgraph_greedy,1294,CCc1c(Cc2cc(C)cc(C)c2)n(COCCCO)c(=O)[nH]c1=O,12,CCc1c(Cc2ccccc2)n(COCCCO[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O,0.16071428571428573,True,23,24,C,C,1,0,2,False,motif_too_small
gt_fullgraph_greedy,1295,Cc1cn(C2CC3C(COC(CC[Se]c4ccccc4)N3O)O2)c(=O)[nH]c1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.43478260869565216,True,13,13,COC(CC[Se]c1ccccc1)NO,COC(CC[Se]c1ccccc1)NO,14,14,2,True,ok
gt_fullgraph_greedy,1296,Cc1cc(C)c(C2=NOC(c3ccccc3)(c3cc(=O)n(-c4ccccc4)s3)O2)c(C)c1,11,CC(C)(C)C1CCC2c3c([nH]c4ccccc34)C3C(=O)N(c4ccc(Br)cc4)C(=O)C3C2C1,0.6834532374100719,True,11,11,Cc1cc(C)c(C2=NOC(c3ccccc3)O2)c(C)c1,Cc1cc(C)c(C2=NOC(c3ccccc3)O2)c(C)c1,20,22,2,True,ok
gt_fullgraph_greedy,1297,O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)NN=C1C(=O)Nc2ccc(Br)cc21,11,CC(C)(C)C1CCC2c3c([nH]c4ccccc34)C3C(=O)N(c4ccc(Br)cc4)C(=O)C3C2C1,0.5104895104895105,True,17,18,O=C(CS)NN=C1C(=O)Nc2ccc(Br)cc21,O=C(CS)NN=C1C(=O)Nc2ccc(Br)cc21,17,18,1,True,ok
gt_fullgraph_greedy,1298,c1ccc2sc(SSSc3nc4ccccc4s3)nc2c1,14,O=C1CSc2ccccc2-n2cccc21,0.5324675324675324,True,9,9,SSSc1nc2ccccc2s1,SSSc1nc2ccccc2s1,12,13,1,True,ok
gt_fullgraph_greedy,1299,COc1c(C(=O)CC2c3c(cc4oc(C)cc(=O)c4c3OC)OC(=N)C2c2nc3ccccc3[nH]2)c(O)c(OC)c2occc12,7,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,0.5159235668789809,True,19,19,COc1cc(O)c(OC)c2occc12,COc1cc(O)c(OC)c2occc12,14,15,5,True,ok
gt_fullgraph_greedy,1300,CN(C)CCCSCC(COc1nccc(-c2ccc(-c3ccc(-c4ccnc(OCC(CSCCCN(C)C)SCCCN(C)C)n4)s3)s2)n1)SCCCN(C)C,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.7682926829268293,True,10,9,CN(C)CCCSCC(COc1nccc(-c2cccs2)n1)SCCCN(C)C,CN(C)CCCSCC(COc1nccc(-c2cccs2)n1)SCCCN(C)C,29,30,3,True,ok
gt_fullgraph_greedy,1301,CSc1nc2c(c(N(C)C)n1)C=Nn1c(nc3ccccc31)S2,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.48936170212765956,True,12,12,CSc(n)ncN(C)C,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,1302,Cc1nnc(N)nc1CC=CC(Sc1ccc(Cl)cc1)c1ccccc1,18,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,0.627906976744186,True,8,8,Cc1nnc(N)nc1CC=CCc1ccccc1,Cc1nnc(N)nc1CC=CCc1ccccc1,18,19,1,True,ok
gt_fullgraph_greedy,1303,Cc1nnc(N2C(=O)C(=Cc3ccc(Cl)cc3)N=C2c2ccc(Cl)cc2)nc1C=Cc1ccc(N(C)C)cc1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6521739130434783,True,10,10,nnc(N1C(=O)C(=Cc2ccc(Cl)cc2)N=C1c1ccc(Cl)cc1)n,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,1304,CCOC(=O)Cc1ccc(Nc2nc3ccccc3nc2C(=O)OCC)cc1,16,CC1=Nc2ccccc2NC(=O)C1,0.5294117647058824,True,10,10,CCOC(=O)Cc1ccc(N)cc1,CCOC(=O)Cc1ccc(N)cc1,13,13,2,True,ok
gt_fullgraph_greedy,1305,CC(=O)C=C1C(=O)C(CC(C)C)=C1CC(C)C,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6716417910447762,True,6,5,CC(C)=O,CC(C)=O,4,3,5,True,ok
gt_fullgraph_greedy,1306,C1=CSSC=CSSC=CSSC=CSS1,14,O=C1CSc2ccccc2-n2cccc21,0.90625,True,2,1,CSSC=CSSC=CSSC=CS,CSSC=CSSC=CSSC=CS,14,13,1,True,ok
gt_fullgraph_greedy,1307,C#CC(O)C=CC(O)CCCC(O)CC#CC(O)C#CC(O)CCCC(O)C=CCCCC(=O)CCCCCCCCCCCCCCCC(O)C(O)C#CC(=O)O,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.8571428571428571,True,7,6,CC#CC(O)C#CC(O)CCCC(O)C=CCCCC(=O)CCCCCCCCCCCCCCCC(O)C(O)C#CC(=O)O,CC#CC(O)C#CC(O)CCCC(O)C=CCCCC(=O)CCCCCCCCCCCCCCCC(O)C(O)C#CC(=O)O,45,44,4,True,ok
gt_fullgraph_greedy,1308,COC(=O)C=CC(C#N)(C#N)N=Cc1sccc1C,14,O=C1CSc2ccccc2-n2cccc21,0.7428571428571429,True,5,4,C=NC(C#N)(C#N)C=CC(=O)OC,C=NC(C#N)(C#N)C=CC(=O)OC,13,12,2,True,ok
gt_fullgraph_greedy,1309,O=C(NN=Cc1ccccc1)c1ccccc1Nc1ccccc1C(=O)NN=Cc1ccccc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6235294117647059,True,16,16,O=CNN=Cc1ccccc1,O=CNN=Cc1ccccc1,11,11,2,True,ok
gt_fullgraph_greedy,1310,O=C(NN1C(=O)C=CC1=O)c1ccccc1Nc1ccccc1C(=O)NN1C(=O)C=CC1=O,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6144578313253012,True,16,16,O=CNN1C(=O)C=CC1=O,O=CNN1C(=O)C=CC1=O,10,10,2,True,ok
gt_fullgraph_greedy,1311,O=C(NNC(=S)Nc1ccccc1)c1ccccc1Nc1ccccc1C(=O)NNC(=S)Nc1ccccc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6404494382022472,True,16,16,O=CNNC(=S)Nc1ccccc1,O=CNNC(=S)Nc1ccccc1,13,13,2,True,ok
gt_fullgraph_greedy,1312,S=c1[nH]nc(-c2ccccc2Nc2ccccc2-c2n[nH]c(=S)n2-c2ccccc2)n1-c1ccccc1,17,CC(=O)OCC1OC(n2c(-c3ccc(C)cc3)cc(-c3ccco3)c(C#N)c2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.6705882352941176,True,14,14,Nc1ccccc1-c1n[nH]c(=S)n1-c1ccccc1,Nc1ccccc1-c1n[nH]c(=S)n1-c1ccccc1,19,21,4,True,ok
gt_fullgraph_greedy,1313,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cc(Cl)c(OCc6ccc(C(=O)O)cc6)c(C(=O)O)c5)c5cc(Cl)c(OCc6ccc(C(=O)O)cc6)c(C(=O)O)c5)CCC4(C)C3CCC12C.[NaH],2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.5203619909502263,True,26,27,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,27,30,6,True,ok
gt_fullgraph_greedy,1314,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SC(=O)CCCC[n+]2ccccc2)cc1.[Br-],8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.5411764705882353,True,19,20,O=C(S)CCCC[n+]1ccccc1,O=C(S)CCCC[n+]1ccccc1,13,13,3,True,ok
gt_fullgraph_greedy,1315,O=C(CCCC[n+]1ccccc1)Sc1ccccc1C(=O)Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[Br-],4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.4117647058823529,True,17,18,O=Cc1ccccc1SC(=O)CCCC[n+]1ccccc1,O=Cc1ccccc1SC(=O)CCCC[n+]1ccccc1,21,22,4,True,ok
