method,target_label,k,theta,input_idx,input_row_index,input_id,parent_smiles,parent_label,p_before,before_teacher_label,recourse_smiles,fragment_rank,fragment_smiles,candidate_rank,candidate_index,candidate_label,p_after,after_teacher_label,cf_drop,cf_flip,cost,proxy_edit,valid_recourse,covered,coverage_theta,coverage_unconstrained_flip,reason
gt_fullgraph_greedy,1,20,0.2,208,6072,6072,CN(C)C(=N)CSS(=O)(=O)O,1,0.0033333333333333335,0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,-0.006666666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,209,6084,6084,N=C(CCSS(=O)(=O)O)NCC(c1ccccc1)c1ccccc1,1,0.03666666666666667,0,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,-0.1433333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,210,6198,6198,CSc1cc(-c2ccc(Cl)cc2)s[s+]1,1,0.6833333333333333,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.68,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,211,6200,6200,CCOC(=O)c1c(N)ssc1=S,1,0.5766666666666667,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.5566666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,212,6222,6222,COc1ccc(C=C(C#N)c2ccc([N+](=O)[O-])cc2)cc1OC,1,0.6466666666666666,1,N#CC(=Cc1ccccc1)c1ccccc1,,,19,5,0,0.0,0,0.6466666666666666,True,0.175,14.0,True,True,True,True,ok
gt_fullgraph_greedy,1,20,0.2,213,6306,6306,Clc1ccc(-c2cc(N3CCN(c4cc(-c5ccc(Cl)cc5)[s+]s4)CC3)s[s+]2)cc1.[O-][Cl+3]([O-])([O-])O,1,0.04666666666666667,0,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.043333333333333335,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,214,6319,6319,NC(=O)NN=C1CSSC1,1,0.023333333333333334,0,O=C1CSc2ccccc2-n2cccc21,,,14,422,0,0.04666666666666667,0,-0.023333333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,215,6334,6334,COc1ccc(-c2sc(N=Cc3ccc(N(C)CCC#N)cc3)c(C#N)c2C)cc1OC,1,0.6633333333333333,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.66,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,216,6397,6397,O=C(O)c1ccc(SSc2ccc(C(=O)O)cc2)cc1,1,0.66,1,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,,,18,548,0,0.0,0,0.66,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,217,6403,6403,COC1OC2COc3ccccc3OC2C2NC(=N)SC12,1,0.6966666666666667,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.5333333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,218,6459,6459,COc1ccc(NC(=O)Nc2onc(C)c2C)c(Cl)c1,1,0.0,0,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,,,18,548,0,0.0,0,0.0,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,219,6465,6465,C=CCN(CC=C)C(=O)Nc1ccc(C(=O)NN=Cc2cccc(OC)c2OC)cc1,1,0.6766666666666666,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.6766666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,220,6536,6536,O=c1[nH]c(=O)ss1,1,0.6266666666666667,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.6066666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,221,6622,6622,C[N+]12CCCCC1CC2,1,0.0033333333333333335,0,CC1=Nc2ccccc2NC(=O)C1,,,16,64,0,0.0,0,0.0033333333333333335,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,222,6642,6642,CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,1,0.66,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6566666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,223,6757,6757,COc1cc2c(c(OC)c1OC)-c1oncc1CC2,1,0.6133333333333333,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.6133333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,224,6780,6780,NS(=O)(=O)c1ccc(SSc2ccc(S(N)(=O)=O)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1,0.3,0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.29,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,225,6826,6826,CC1CCN(SSc2nc3ccccc3s2)CC1,1,0.6666666666666666,1,O=C1CSc2ccccc2-n2cccc21,,,14,422,0,0.04666666666666667,0,0.62,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,226,6831,6831,C1=[N+]2CCC[N]3CCC[N+]4=Cc5ccccc5[O][Co-3]324[O]c2ccccc21,1,0.6166666666666667,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6133333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,227,6874,6874,C=C(C)C12CC(C)C34OC(C=CC=CCCCCCCCCC)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,1,0.10982820949478653,0,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,-0.0535051238385468,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,228,6972,6972,COC(CCC(C)C1OC23CC(OC(=O)CC(C(C)O)OC(=O)CC(O)(O2)C(C)CC3(C)C)C1C)c1cccc(O)c1,1,0.02666666666666667,0,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,-0.13666666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,229,6977,6977,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,1,0.61,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.43,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,230,7001,7001,CCC1CC2CC3c4[nH]c5ccc(O)cc5c4CCN(C2)C13.Cl,1,0.6066666666666667,1,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,,,15,1266,0,0.0033333333333333335,0,0.6033333333333334,True,0.13978494623655913,13.0,True,True,True,True,ok
gt_fullgraph_greedy,1,20,0.2,231,7051,7051,CCCCCCCCCCCCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(O)C(C)=CC32)C2C(C)(C)C12OC(C)=O,1,0.7733333333333333,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.7733333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,232,7079,7079,CN1NC(=N)c2cn(C3OC(COP(=O)(O)O)C(O)C3O)c3ncnc1c23,1,0.7733333333333333,1,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,,,6,544,0,0.0,0,0.7733333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,233,7127,7127,C=C(C)C12CC(C)C34OC(CCCCCCCCCCC)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14C)O2,1,0.6066666666666667,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.44333333333333336,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,234,7169,7169,COC(=O)C1c2c(C)cc3n2C(C=C(C)C3)C1C(=O)OC,1,0.6433333333333333,1,CC1=Nc2ccccc2NC(=O)C1,,,16,64,0,0.0,0,0.6433333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,235,7171,7171,CC(=O)n1nc(C)c(-c2onc3ccc(Cl)cc23)c1C,1,0.61,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6066666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,236,7186,7186,CC1(C)NNC(SCc2ccccc2)=NC1=O,1,0.62,1,N#CC(=Cc1ccccc1)c1ccccc1,,,19,5,0,0.0,0,0.62,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,237,7241,7241,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1,0.73,1,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,,,15,1266,0,0.0033333333333333335,0,0.7266666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,238,7282,7282,COCN1C(=O)CN=C(c2ccccc2)c2cc(NO)ccc21,1,0.69,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6866666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,239,7305,7305,COC1CC(CC2CCC(C)C(C(C)C(=O)O)O2)OC2(OC(C)(C3CCC(C)(C4OC(C5OC(O)(CO)C(C)CC5C)CC4C)O3)CC2C)C1C,1,0.6666666666666666,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6633333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,240,7350,7350,Cc1cc2c(c(=O)o1)C1=S(SC(c3ccccc3)=C1)S2,1,0.61,1,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.5566666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,241,7360,7360,CN1C(=O)Cn2c(nn(Cc3ccccc3)c(=O)c2=O)-c2cc(Cl)ccc21,1,0.63,1,O=C1CSc2ccccc2-n2cccc21,,,14,422,0,0.04666666666666667,0,0.5833333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,242,7411,7411,CN(C)c1ncnc2c1Cc1ccccc1C(=O)N2C,1,0.013333333333333334,0,CC1=Nc2ccccc2NC(=O)C1,,,16,64,0,0.0,0,0.013333333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,243,7432,7432,COC1C2CC3C4(CCC5C6(C)CCCC53C(C14)N(C)C6)CC21CCC23C4C=C5C6=C(CCC5(CC42)C3O1)C1(C)CC(C6)CN(C)C1,1,0.6433333333333333,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.6433333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,244,7462,7462,Cc1ccc(Nc2cccc3c2C(=O)c2cccc(Nc4ccc(C)cc4S(=O)(=O)O)c2C3=O)c(S(=O)(=O)O)c1,1,0.6966666666666667,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.6966666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,245,7521,7521,COc1ccc(C=NNc2nnc3c4ccccc4c4ncccc4c3n2)cc1,1,0.5866666666666667,1,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,,,15,1266,0,0.0033333333333333335,0,0.5833333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,246,7711,7711,CC12CC(=O)NC(=O)N1CCS2,1,0.6333333333333333,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.6133333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,247,7742,7742,CN(C)C1C(O)=C(C(=O)NCN2CCOB(c3ccccc3)OCC2)C(=O)C2(O)C(O)=C3C(=O)C4C(O)=CC=CC4C(C)(O)C3CC12,1,0.7466666666666667,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.7466666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,248,7743,7743,CC1COB(c2ccccc2)OCC(C)N1CNC(=O)C1=C(O)C(N(C)C)C2CC3C(=C(O)C2(O)C1=O)C(=O)C1C(O)=CC=CC1C3(C)O,1,0.78,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.78,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,249,7801,7801,O=C(O)c1cc(Br)cc(SSc2cc(Br)cc(C(=O)O)c2O)c1O,1,0.19982953102356088,0,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,,,18,548,0,0.0,0,0.19982953102356088,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,250,7814,7814,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCCCO)ccc(NCCCCO)c21,1,0.63,1,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.63,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,251,7815,7815,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCCO)ccc(NCCCO)c21,1,0.4,0,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,,20,1246,0,0.0,0,0.4,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,252,7822,7822,CCOC(=O)NN(C(=O)OCC)C(=C(C1CCCCC1)N1CCOCC1)N(NC(=O)OCC)C(=O)OCC,1,0.6333333333333333,1,N#CC(=Cc1ccccc1)c1ccccc1,,,19,5,0,0.0,0,0.6333333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,253,7909,7909,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(-c2ccc(N=Nc3ccc(OS(=O)(=O)c4ccc(C)cc4)cc3)c(S(=O)(=O)O)c2)cc1,1,0.8066666666666666,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.8033333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,254,7926,7926,Cc1ccc2nc(-c3ccc4nc(-c5ccc(N=Nc6ccc(-c7nc8ccc(-c9nc%10ccc(C)c(S(=O)(=O)O)c%10s9)cc8s7)cc6)cc5)sc4c3)sc2c1S(=O)(=O)O,1,0.07666666666666666,0,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.023333333333333324,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,255,7945,7945,CC(=O)Nc1nnc(SSc2nnc(NC(C)=O)s2)s1,1,0.5966666666666667,1,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.5433333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,256,7951,7951,NC1(N2SC(S)=C3CCCC=C32)CCCCC1,1,0.67,1,CC(C)(C)C1CCC2c3c([nH]c4ccccc34)C3C(=O)N(c4ccc(Br)cc4)C(=O)C3C2C1,,,11,1065,0,0.006666666666666667,0,0.6633333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,257,7960,7960,CCOC(=O)c1cc2sc(NC(=O)c3ccco3)nc2o1,1,0.66,1,N=c1[nH]c(=O)n(C2OC(CO)C(O)C2Cl)cc1I,,,9,450,0,0.03666666666666667,0,0.6233333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,258,8061,8061,Cc1cn(C2CC3OP(C)(=O)OCC3O2)c(=O)[nH]c1=O,1,0.7,1,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,0.6799999999999999,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,259,8086,8086,CCSc1c(S)cnn(C)c1=O,1,0.08666666666666667,0,CC1=Nc2ccccc2NC(=O)C1,,,16,64,0,0.0,0,0.08666666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,260,8105,8105,CN1C(=O)N(C)C(=O)C(Nc2ccc([N+](=O)[O-])cc2)(SCCO)C1=O,1,0.006666666666666667,0,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,,,5,1536,0,0.02,0,-0.013333333333333332,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,261,8200,8200,O=C1Nc2cnc(Cl)nc2Nc2ccc(Cl)cc21,1,0.6366666666666667,1,CC1=Nc2ccccc2NC(=O)C1,,,16,64,0,0.0,0,0.6366666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,262,8324,8324,Nc1ccccc1SSc1ccccc1C(=O)O,1,0.67,1,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,,,18,548,0,0.0,0,0.67,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,263,8327,8327,O=C(O)c1cccc(SS(=O)(=O)c2cccc(C(=O)O)c2)c1,1,0.6466666666666666,1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,0.6366666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,264,8341,8341,CNCCSS(=O)(=O)CCNC,1,0.0,0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,,4,24,0,0.01,0,-0.01,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,265,8354,8354,O=C(O)CC1C(=O)OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C1C(O)C(=O)O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3,1,0.8566666666666667,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,,,7,1684,0,0.16333333333333333,0,0.6933333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,266,8385,8385,O=C(Nc1ccc(Cl)cc1)Sc1nnc2c(n1)[nH]c1ccccc12,1,0.6566666666666666,1,CC1=Nc2ccccc2NC(=O)C1,,,16,64,0,0.0,0,0.6566666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,267,8433,8433,CC(C)S(=O)(=O)n1c(=N)[nH]c2ccc(C(=NO)c3ccccc3)cc21,1,0.6133333333333333,1,CCc1c(Cc2ccccc2)n(COCCCO[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O,,,12,1992,0,0.18666666666666668,0,0.42666666666666664,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,268,8489,8489,COc1nc2cc3c(cc2n2cccc12)oc1ccccc13,1,0.5866666666666667,1,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,,,15,1266,0,0.0033333333333333335,0,0.5833333333333334,True,0.1956521739130435,18.0,True,True,True,True,ok
gt_fullgraph_greedy,1,20,0.2,269,8554,8554,Cn1c([N+](=O)[O-])cnc1CSc1ccc(C#N)cc1,1,0.59,1,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,,,18,548,0,0.0,0,0.59,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,270,8583,8583,CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(N)=O)C(C)CC,1,0.5966666666666667,1,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,,,2,1995,0,0.18,0,0.4166666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,271,8591,8591,COC1=CC2(C=CC1=O)CCC(=O)O2,1,0.65,1,O=C1CSc2ccccc2-n2cccc21,,,14,422,0,0.04666666666666667,0,0.6033333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,272,8649,8649,O=C(Nc1nc2ccsc2s1)c1ccccc1,1,0.6333333333333333,1,N#CC(=Cc1ccccc1)c1ccccc1,,,19,5,0,0.0,0,0.6333333333333333,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,273,8657,8657,CCOC(=O)N1N=C(c2ccccc2)OC2(N3CCOCC3)CCC(C(C)(C)C)CC12,1,0.7933333333333333,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.79,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,274,8658,8658,CCOC(=O)N1N=C(c2ccccc2)OC2(N3CCCC3)CCC(C(C)(C)C)CC12,1,0.76,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.7566666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,275,8717,8717,O=C(N=NC(=O)N1CCOCC1)N1CCOCC1,1,0.5966666666666667,1,CC1=Nc2ccccc2NC(=O)C1,,,16,64,0,0.0,0,0.5966666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,276,8772,8772,CCOC1CSc2ccccc2C(c2ccccc2)=N1,1,0.64,1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,10,10,0,0.0033333333333333335,0,0.6366666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,277,8823,8823,CN1c2ccccc2N=Cc2c1oc1ccc3ccccc3c1c2=O,1,0.6166666666666667,1,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,,,15,1266,0,0.0033333333333333335,0,0.6133333333333334,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,278,8910,8910,O=c1c2ccccc2c2nccn2c2ccccc12,1,0.63,1,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,,,15,1266,0,0.0033333333333333335,0,0.6266666666666667,True,0.15294117647058825,13.0,True,True,True,True,ok
gt_fullgraph_greedy,1,20,0.2,279,8924,8924,C[n+]1c(-c2ccc(C=NNC(=O)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.44,0,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.38666666666666666,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,280,8925,8925,C[n+]1c(-c2ccc(C=NNC(=O)C(=O)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21,1,0.48,0,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.42666666666666664,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,281,8950,8950,C[n+]1c(-c2ccc(C=NNC(=S)NN=Cc3ccc(-c4cn5ccccc5[n+]4C)cc3)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)O)cc1,1,0.7333333333333333,1,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.6799999999999999,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,282,8999,8999,COc1ccc(Nc2nc3c(s2)c(C)c(O)c2ccccc23)cc1,1,0.63,1,c1ccc2c(c1)cc1c3[nH]c4ccccc4c3ccn21,,,15,1266,0,0.0033333333333333335,0,0.6266666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
gt_fullgraph_greedy,1,20,0.2,283,9038,9038,Cc1ccn2c(N=O)c(-c3ccccc3)nc2c1,1,0.66,1,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,,,3,1658,0,0.05333333333333334,0,0.6066666666666667,True,,,True,False,False,True,no_theta_feasible_fullgraph
